,0,1,2,3,4,5
21120,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21150,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21180,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21210,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21240,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21270,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21300,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21330,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21360,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21390,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21420,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21450,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21480,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21510,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21540,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
21570,10.700009999999999,10.40001,10.00001,9.50001,10.10001,9.30001
